Timestamp, Event, Value
0,769,Accelerate,1
0,785,Accelerate,1
0,804,Accelerate,1
0,822,Accelerate,1
0,840,Turn Right,1
0,840,Accelerate,1
0,855,Turn Right,1
0,856,Accelerate,1
0,872,Turn Right,1
0,872,Accelerate,1
0,889,Turn Right,1
0,890,Accelerate,1
0,906,Turn Right,1
0,907,Accelerate,1
0,922,Turn Right,1
0,922,Accelerate,1
0,937,Turn Right,1
0,937,Accelerate,1
0,952,Turn Right,1
0,952,Accelerate,1
0,967,Turn Right,1
0,968,Accelerate,1
0,982,Turn Right,1
0,982,Accelerate,1
0,997,Turn Right,1
0,997,Accelerate,1
1,017,Turn Right,1
1,017,Accelerate,1
1,026,Turn Right,1
1,026,Accelerate,1
1,040,Turn Right,1
1,040,Accelerate,1
1,055,Turn Right,1
1,055,Accelerate,1
1,073,Turn Right,1
1,073,Accelerate,1
1,089,Turn Right,1
1,090,Accelerate,1
1,106,Turn Right,1
1,106,Accelerate,1
1,122,Turn Right,1
1,123,Accelerate,1
1,140,Accelerate,1
1,157,Turn Left,1
1,157,Accelerate,1
1,172,Turn Left,1
1,172,Accelerate,1
1,189,Turn Left,1
1,189,Accelerate,1
1,206,Turn Left,1
1,206,Accelerate,1
1,223,Turn Left,1
1,223,Accelerate,1
1,238,Turn Left,1
1,239,Accelerate,1
1,256,Turn Left,1
1,256,Accelerate,1
1,272,Turn Left,1
1,273,Accelerate,1
1,290,Turn Left,1
1,290,Accelerate,1
1,306,Turn Left,1
1,306,Accelerate,1
1,323,Turn Left,1
1,323,Accelerate,1
1,339,Turn Left,1
1,339,Accelerate,1
1,356,Turn Left,1
1,356,Accelerate,1
1,372,Accelerate,1
1,390,Accelerate,1
1,407,Accelerate,1
1,422,Accelerate,1
1,439,Accelerate,1
1,456,Accelerate,1
1,472,Accelerate,1
1,490,Accelerate,1
1,506,Accelerate,1
1,522,Accelerate,1
1,539,Accelerate,1
1,556,Accelerate,1
1,573,Turn Right,1
1,573,Accelerate,1
1,589,Turn Right,1
1,589,Accelerate,1
1,607,Turn Left,1
1,607,Accelerate,1
1,622,Turn Left,1
1,622,Accelerate,1
1,640,Turn Left,1
1,640,Accelerate,1
1,655,Turn Left,1
1,655,Accelerate,1
1,672,Turn Left,1
1,672,Accelerate,1
1,689,Turn Left,1
1,689,Accelerate,1
1,706,Turn Left,1
1,707,Accelerate,1
1,722,Turn Left,1
1,723,Accelerate,1
1,739,Turn Left,1
1,739,Accelerate,1
1,756,Turn Left,1
1,757,Accelerate,1
1,772,Turn Left,1
1,772,Accelerate,1
1,789,Turn Left,1
1,789,Accelerate,1
1,807,Turn Left,1
1,807,Accelerate,1
1,822,Turn Left,1
1,822,Accelerate,1
1,840,Accelerate,1
1,856,Accelerate,1
1,872,Accelerate,1
1,890,Accelerate,1
1,907,Accelerate,1
1,922,Accelerate,1
1,939,Accelerate,1
1,956,Accelerate,1
1,972,Accelerate,1
1,990,Accelerate,1
2,007,Accelerate,1
2,023,Turn Right,1
2,023,Accelerate,1
2,039,Turn Right,1
2,039,Accelerate,1
2,055,Turn Right,1
2,055,Accelerate,1
2,072,Turn Right,1
2,073,Accelerate,1
2,090,Turn Right,1
2,090,Accelerate,1
2,107,Turn Right,1
2,107,Accelerate,1
2,122,Turn Right,1
2,122,Accelerate,1
2,139,Turn Right,1
2,139,Accelerate,1
2,156,Turn Right,1
2,157,Accelerate,1
2,173,Turn Right,1
2,173,Accelerate,1
2,190,Turn Right,1
2,190,Accelerate,1
2,206,Turn Right,1
2,206,Accelerate,1
2,222,Accelerate,1
2,239,Accelerate,1
2,255,Accelerate,1
2,273,Accelerate,1
2,289,Accelerate,1
2,306,Accelerate,1
2,322,Accelerate,1
2,340,Accelerate,1
2,355,Accelerate,1
2,373,Accelerate,1
2,390,Accelerate,1
2,406,Accelerate,1
2,423,Accelerate,1
2,440,Accelerate,1
2,456,Accelerate,1
2,472,Accelerate,1
2,489,Accelerate,1
2,506,Accelerate,1
2,523,Turn Right,1
2,523,Accelerate,1
2,540,Turn Right,1
2,540,Accelerate,1
2,556,Turn Right,1
2,556,Accelerate,1
2,572,Turn Right,1
2,572,Accelerate,1
2,590,Turn Right,1
2,590,Accelerate,1
2,606,Turn Right,1
2,606,Accelerate,1
2,623,Accelerate,1
2,639,Accelerate,1
2,656,Turn Left,1
2,656,Accelerate,1
2,673,Turn Left,1
2,673,Accelerate,1
2,689,Turn Left,1
2,689,Accelerate,1
2,706,Turn Left,1
2,706,Accelerate,1
2,723,Turn Left,1
2,723,Accelerate,1
2,739,Turn Left,1
2,739,Accelerate,1
2,755,Turn Left,1
2,756,Accelerate,1
2,773,Turn Left,1
2,773,Accelerate,1
2,789,Turn Left,1
2,789,Accelerate,1
2,806,Turn Left,1
2,806,Accelerate,1
2,823,Turn Left,1
2,823,Accelerate,1
2,840,Accelerate,1
2,856,Accelerate,1
2,872,Accelerate,1
2,889,Accelerate,1
2,906,Accelerate,1
2,923,Accelerate,1
2,939,Accelerate,1
2,956,Accelerate,1
2,973,Accelerate,1
2,989,Accelerate,1
3,006,Accelerate,1
3,023,Accelerate,1
3,039,Accelerate,1
3,056,Accelerate,1
3,073,Accelerate,1
3,089,Accelerate,1
3,106,Accelerate,1
3,123,Accelerate,1
3,139,Accelerate,1
3,156,Accelerate,1
3,173,Accelerate,1
3,189,Accelerate,1
3,207,Accelerate,1
3,223,Accelerate,1
3,240,Turn Right,1
3,240,Accelerate,1
3,256,Turn Right,1
3,256,Accelerate,1
3,272,Turn Right,1
3,273,Accelerate,1
3,288,Turn Right,1
3,289,Accelerate,1
3,305,Turn Right,1
3,306,Accelerate,1
3,323,Turn Right,1
3,323,Accelerate,1
3,339,Turn Right,1
3,340,Accelerate,1
3,356,Turn Right,1
3,356,Accelerate,1
3,373,Turn Right,1
3,373,Accelerate,1
3,390,Turn Right,1
3,390,Accelerate,1
3,406,Accelerate,1
3,423,Accelerate,1
3,439,Accelerate,1
3,456,Accelerate,1
3,473,Accelerate,1
3,488,Accelerate,1
3,506,Accelerate,1
3,522,Accelerate,1
3,539,Accelerate,1
3,555,Accelerate,1
3,572,Accelerate,1
3,589,Accelerate,1
3,606,Accelerate,1
3,622,Accelerate,1
3,639,Accelerate,1
3,656,Turn Left,1
3,656,Accelerate,1
3,673,Turn Left,1
3,673,Accelerate,1
3,689,Turn Left,1
3,689,Accelerate,1
3,706,Turn Left,1
3,706,Accelerate,1
3,723,Turn Left,1
3,723,Accelerate,1
3,738,Turn Left,1
3,738,Accelerate,1
3,756,Turn Left,1
3,756,Accelerate,1
3,772,Turn Left,1
3,773,Accelerate,1
3,795,Turn Left,1
3,795,Accelerate,1
3,808,Turn Left,1
3,808,Accelerate,1
3,824,Turn Left,1
3,824,Accelerate,1
3,839,Accelerate,1
3,855,Accelerate,1
3,872,Accelerate,1
3,889,Accelerate,1
3,905,Accelerate,1
3,924,Accelerate,1
3,939,Accelerate,1
3,956,Accelerate,1
3,973,Accelerate,1
3,990,Accelerate,1
4,006,Accelerate,1
4,023,Accelerate,1
4,039,Accelerate,1
4,056,Accelerate,1
4,073,Accelerate,1
4,089,Accelerate,1
4,106,Accelerate,1
4,123,Accelerate,1
4,138,Accelerate,1
4,156,Accelerate,1
4,172,Accelerate,1
4,190,Accelerate,1
4,206,Accelerate,1
4,223,Accelerate,1
4,239,Accelerate,1
4,256,Accelerate,1
4,272,Accelerate,1
4,289,Accelerate,1
4,306,Accelerate,1
4,323,Accelerate,1
4,339,Accelerate,1
4,356,Accelerate,1
4,373,Accelerate,1
4,389,Accelerate,1
4,407,Accelerate,1
4,423,Accelerate,1
4,439,Accelerate,1
4,456,Accelerate,1
4,473,Accelerate,1
4,489,Accelerate,1
4,506,Accelerate,1
4,523,Accelerate,1
4,539,Accelerate,1
4,556,Accelerate,1
4,572,Accelerate,1
4,589,Accelerate,1
4,606,Accelerate,1
4,623,Accelerate,1
4,639,Accelerate,1
4,656,Accelerate,1
4,673,Accelerate,1
4,689,Accelerate,1
4,705,Accelerate,1
4,722,Accelerate,1
4,739,Turn Right,1
4,739,Accelerate,1
4,755,Turn Right,1
4,756,Accelerate,1
4,773,Turn Right,1
4,773,Accelerate,1
4,790,Turn Right,1
4,790,Accelerate,1
4,806,Turn Right,1
4,806,Accelerate,1
4,823,Turn Right,1
4,823,Accelerate,1
4,838,Turn Right,1
4,839,Accelerate,1
4,856,Turn Right,1
4,856,Accelerate,1
4,873,Turn Right,1
4,873,Accelerate,1
4,890,Accelerate,1
4,907,Accelerate,1
4,923,Accelerate,1
4,940,Accelerate,1
4,955,Accelerate,1
4,973,Accelerate,1
4,989,Accelerate,1
5,005,Accelerate,1
5,023,Accelerate,1
5,040,Accelerate,1
5,056,Accelerate,1
5,073,Accelerate,1
5,090,Accelerate,1
5,106,Accelerate,1
5,123,Accelerate,1
5,140,Accelerate,1
5,155,Accelerate,1
5,173,Accelerate,1
5,190,Accelerate,1
5,206,Accelerate,1
5,222,Accelerate,1
5,240,Accelerate,1
5,255,Accelerate,1
5,273,Accelerate,1
5,288,Turn Left,1
5,288,Accelerate,1
5,306,Turn Left,1
5,306,Accelerate,1
5,322,Turn Left,1
5,323,Accelerate,1
5,339,Turn Left,1
5,339,Accelerate,1
5,355,Turn Left,1
5,355,Accelerate,1
5,372,Turn Left,1
5,372,Accelerate,1
5,389,Turn Left,1
5,389,Accelerate,1
5,405,Turn Left,1
5,405,Accelerate,1
5,423,Turn Left,1
5,423,Accelerate,1
5,439,Turn Left,1
5,439,Accelerate,1
5,455,Turn Left,1
5,455,Accelerate,1
5,474,Accelerate,1
5,490,Accelerate,1
5,506,Accelerate,1
5,523,Accelerate,1
5,539,Accelerate,1
5,556,Accelerate,1
5,572,Accelerate,1
5,589,Accelerate,1
5,606,Accelerate,1
5,623,Accelerate,1
5,639,Accelerate,1
5,656,Accelerate,1
5,673,Accelerate,1
5,690,Accelerate,1
5,705,Accelerate,1
5,723,Accelerate,1
5,740,Accelerate,1
5,756,Accelerate,1
5,772,Accelerate,1
5,795,Accelerate,1
5,809,Accelerate,1
5,822,Accelerate,1
5,839,Accelerate,1
5,856,Accelerate,1
5,873,Accelerate,1
5,889,Accelerate,1
5,906,Accelerate,1
5,923,Accelerate,1
5,940,Accelerate,1
5,956,Accelerate,1
5,973,Accelerate,1
5,990,Accelerate,1
6,006,Accelerate,1
6,022,Accelerate,1
6,039,Accelerate,1
6,056,Accelerate,1
6,073,Accelerate,1
6,089,Accelerate,1
6,106,Accelerate,1
6,124,Accelerate,1
6,139,Accelerate,1
6,155,Accelerate,1
6,173,Accelerate,1
6,190,Accelerate,1
6,206,Accelerate,1
6,223,Accelerate,1
6,239,Accelerate,1
6,256,Accelerate,1
6,272,Accelerate,1
6,290,Accelerate,1
6,306,Accelerate,1
6,322,Accelerate,1
6,338,Accelerate,1
6,356,Accelerate,1
6,372,Accelerate,1
6,390,Accelerate,1
6,405,Turn Left,1
6,406,Accelerate,1
6,423,Turn Left,1
6,423,Accelerate,1
6,439,Turn Left,1
6,440,Accelerate,1
6,455,Turn Left,1
6,455,Accelerate,1
6,472,Turn Left,1
6,472,Accelerate,1
6,491,Bullet Fired,1
6,492,Turn Left,1
6,492,Accelerate,1
6,506,Turn Left,1
6,506,Accelerate,1
6,523,Turn Left,1
6,539,Turn Left,1
6,556,Turn Left,1
6,573,Turn Left,1
6,589,Bullet Fired,1
6,590,Turn Left,1
6,606,Turn Left,1
6,622,Turn Left,1
6,640,Turn Left,1
6,656,Turn Left,1
6,672,Turn Left,1
6,689,Bullet Fired,1
6,689,Turn Left,1
6,706,Turn Left,1
6,723,Turn Left,1
6,739,Turn Left,1
6,756,Turn Left,1
6,772,Turn Left,1
6,789,Bullet Fired,1
6,789,Turn Left,1
6,805,Turn Left,1
6,824,Turn Left,1
6,838,Turn Left,1
6,856,Turn Left,1
6,873,Turn Left,1
6,890,Bullet Fired,1
6,989,Bullet Fired,1
7,090,Bullet Fired,1
7,141,Turn Left,1
7,156,Turn Left,1
7,173,Turn Left,1
7,190,Bullet Fired,1
7,190,Turn Left,1
7,205,Turn Left,1
7,222,Turn Left,1
7,239,Turn Left,1
7,256,Turn Left,1
7,273,Turn Left,1
7,290,Bullet Fired,1
7,291,Turn Left,1
7,305,Turn Left,1
7,323,Turn Left,1
7,339,Turn Left,1
7,356,Turn Left,1
7,372,Turn Left,1
7,390,Bullet Fired,1
7,390,Turn Left,1
7,406,Turn Left,1
7,423,Turn Left,1
7,489,Bullet Fired,1
7,591,Bullet Fired,1
7,690,Enemy hit,83
7,694,Bullet Fired,1
7,773,Bullet Missed,1
7,789,Enemy hit,83
7,790,Bullet Fired,1
7,807,Bullet Missed,1
7,823,Bullet Missed,1
7,840,Turn Right,1
7,855,Turn Right,1
7,873,Turn Right,1
7,890,Bullet Fired,1
7,890,Turn Right,1
7,906,Turn Right,1
7,922,Turn Right,1
7,939,Bullet Missed,1
7,940,Turn Right,1
7,956,Turn Right,1
7,973,Turn Right,1
7,989,Bullet Fired,1
7,989,Turn Right,1
8,006,Turn Right,1
8,022,Turn Right,1
8,040,Turn Right,1
8,056,Turn Right,1
8,073,Turn Right,1
8,090,Bullet Fired,1
8,090,Turn Right,1
8,105,Turn Right,1
8,123,Turn Right,1
8,139,Bullet Missed,1
8,140,Turn Right,1
8,155,Turn Right,1
8,172,Turn Right,1
8,190,Bullet Fired,1
8,190,Turn Right,1
8,206,Turn Right,1
8,222,Turn Right,1
8,240,Turn Right,1
8,289,Bullet Missed,1
8,291,Bullet Fired,1
8,390,Bullet Missed,1
8,391,Bullet Fired,1
8,473,Turn Right,1
8,489,Bullet Fired,1
8,490,Turn Right,1
8,506,Turn Right,1
8,522,Turn Right,1
8,539,Turn Right,1
8,556,Bullet Missed,1
8,556,Turn Right,1
8,572,Turn Right,1
8,590,Bullet Fired,1
8,590,Turn Right,1
8,606,Turn Right,1
8,622,Turn Right,1
8,640,Turn Right,1
8,656,Turn Right,1
8,673,Turn Right,1
8,689,Bullet Fired,1
8,690,Turn Right,1
8,756,Enemy hit,1250
8,790,Bullet Fired,1
8,890,Bullet Fired,1
8,990,Bullet Missed,1
8,991,Bullet Fired,1
9,039,Turn Left,1
9,056,Turn Left,1
9,073,Turn Left,1
9,090,Bullet Fired,1
9,090,Turn Left,1
9,107,Turn Left,1
9,123,Turn Left,1
9,139,Turn Left,1
9,156,Turn Left,1
9,173,Turn Left,1
9,191,Bullet Fired,1
9,289,Bullet Fired,1
9,390,Bullet Fired,1
9,491,Bullet Fired,1
9,523,Enemy hit,316
9,524,Enemy killed,1
9,589,Bullet Fired,1
9,672,Bullet Missed,1
9,690,Bullet Fired,1
9,723,Bullet Missed,1
9,773,Bullet Missed,1
9,790,Bullet Fired,1
9,872,Bullet Missed,1
9,889,Bullet Missed,1
9,890,Bullet Fired,1
9,939,Bullet Missed,1
9,939,Bullet Missed,1
9,940,Accelerate,1
9,956,Accelerate,1
9,973,Accelerate,1
9,990,Accelerate,1
10,006,Accelerate,1
10,023,Accelerate,1
10,039,Accelerate,1
10,055,Accelerate,1
10,073,Accelerate,1
10,089,Accelerate,1
10,106,Accelerate,1
10,122,Accelerate,1
10,140,Bullet Missed,1
10,140,Accelerate,1
10,156,Accelerate,1
10,172,Accelerate,1
10,189,Accelerate,1
10,206,Accelerate,1
10,223,Accelerate,1
10,238,Accelerate,1
10,256,Accelerate,1
10,272,Accelerate,1
10,288,Accelerate,1
10,306,Accelerate,1
10,323,Accelerate,1
10,339,Accelerate,1
10,356,Accelerate,1
10,373,Bullet Missed,1
10,373,Accelerate,1
10,390,Accelerate,1
10,406,Accelerate,1
10,424,Accelerate,1
10,442,Accelerate,1
10,457,Accelerate,1
10,473,Bullet Missed,1
10,474,Accelerate,1
10,489,Accelerate,1
10,507,Accelerate,1
10,524,Turn Left,1
10,524,Accelerate,1
10,540,Turn Left,1
10,540,Accelerate,1
10,556,Bullet Missed,1
10,556,Turn Left,1
10,556,Accelerate,1
10,573,Turn Left,1
10,573,Accelerate,1
10,588,Turn Left,1
10,588,Accelerate,1
10,606,Turn Left,1
10,606,Accelerate,1
10,622,Bullet Missed,1
10,623,Turn Left,1
10,623,Accelerate,1
10,639,Turn Left,1
10,640,Accelerate,1
10,656,Turn Left,1
10,656,Accelerate,1
10,672,Turn Left,1
10,672,Accelerate,1
10,689,Turn Left,1
10,689,Accelerate,1
10,706,Turn Left,1
10,706,Accelerate,1
10,722,Turn Left,1
10,722,Accelerate,1
10,740,Turn Left,1
10,740,Accelerate,1
10,756,Turn Left,1
10,756,Accelerate,1
10,772,Bullet Missed,1
10,772,Turn Left,1
10,772,Accelerate,1
10,790,Turn Left,1
10,790,Accelerate,1
10,806,Accelerate,1
10,823,Accelerate,1
10,839,Accelerate,1
10,856,Accelerate,1
10,873,Bullet Missed,1
10,874,Accelerate,1
10,889,Accelerate,1
10,906,Accelerate,1
10,923,Accelerate,1
10,939,Accelerate,1
10,955,Accelerate,1
10,972,Accelerate,1
10,989,Accelerate,1
11,006,Accelerate,1
11,022,Accelerate,1
11,038,Accelerate,1
11,056,Bullet Missed,1
11,056,Accelerate,1
11,073,Accelerate,1
11,089,Accelerate,1
11,106,Accelerate,1
11,123,Accelerate,1
11,140,Accelerate,1
11,156,Accelerate,1
11,172,Bullet Missed,1
11,173,Accelerate,1
11,190,Accelerate,1
11,205,Accelerate,1
11,223,Accelerate,1
11,239,Accelerate,1
11,256,Turn Right,1
11,256,Accelerate,1
11,272,Bullet Missed,1
11,272,Turn Right,1
11,272,Accelerate,1
11,289,Turn Right,1
11,289,Accelerate,1
11,306,Turn Right,1
11,306,Accelerate,1
11,323,Turn Right,1
11,323,Accelerate,1
11,339,Turn Right,1
11,340,Accelerate,1
11,356,Accelerate,1
11,372,Accelerate,1
11,390,Accelerate,1
11,405,Accelerate,1
11,422,Accelerate,1
11,440,Accelerate,1
11,473,Bullet Fired,1
11,490,Bullet Missed,1
11,573,Bullet Fired,1
11,656,Enemy hit,166
11,673,Bullet Fired,1
11,705,Bullet Missed,1
11,722,Enemy hit,133
11,723,Enemy killed,1
11,773,Bullet Fired,1
11,873,Bullet Fired,1
11,889,Bullet Missed,1
11,973,Bullet Fired,1
12,055,Bullet Missed,1
12,074,Bullet Fired,1
12,156,Accelerate,1
12,173,Accelerate,1
12,190,Accelerate,1
12,205,Bullet Missed,1
12,206,Turn Left,1
12,206,Accelerate,1
12,222,Turn Left,1
12,222,Accelerate,1
12,239,Turn Left,1
12,239,Accelerate,1
12,255,Turn Left,1
12,255,Accelerate,1
12,272,Turn Left,1
12,272,Accelerate,1
12,289,Turn Left,1
12,289,Accelerate,1
12,306,Turn Left,1
12,306,Accelerate,1
12,323,Turn Left,1
12,323,Accelerate,1
12,340,Accelerate,1
12,356,Accelerate,1
12,372,Accelerate,1
12,390,Accelerate,1
12,406,Accelerate,1
12,423,Accelerate,1
12,439,Accelerate,1
12,456,Accelerate,1
12,472,Accelerate,1
12,489,Accelerate,1
12,506,Accelerate,1
12,522,Accelerate,1
12,539,Accelerate,1
12,555,Accelerate,1
12,572,Accelerate,1
12,589,Accelerate,1
12,606,Accelerate,1
12,622,Accelerate,1
12,640,Accelerate,1
12,655,Accelerate,1
12,673,Accelerate,1
12,690,Accelerate,1
12,706,Accelerate,1
12,722,Accelerate,1
12,739,Accelerate,1
12,755,Accelerate,1
12,772,Accelerate,1
12,789,Accelerate,1
12,805,Accelerate,1
12,822,Accelerate,1
12,839,Accelerate,1
12,855,Accelerate,1
12,873,Accelerate,1
12,888,Accelerate,1
12,905,Accelerate,1
12,922,Accelerate,1
12,939,Accelerate,1
12,956,Turn Right,1
12,956,Accelerate,1
12,972,Turn Right,1
12,972,Accelerate,1
12,988,Turn Right,1
12,989,Accelerate,1
13,005,Turn Right,1
13,005,Accelerate,1
13,023,Turn Right,1
13,023,Accelerate,1
13,039,Turn Right,1
13,039,Accelerate,1
13,057,Accelerate,1
13,072,Accelerate,1
13,088,Accelerate,1
13,105,Accelerate,1
13,122,Accelerate,1
13,140,Accelerate,1
13,156,Accelerate,1
13,172,Accelerate,1
13,188,Accelerate,1
13,205,Accelerate,1
13,222,Accelerate,1
13,240,Accelerate,1
13,255,Accelerate,1
13,273,Accelerate,1
13,290,Accelerate,1
13,305,Accelerate,1
13,323,Accelerate,1
13,340,Accelerate,1
13,355,Accelerate,1
13,372,Turn Right,1
13,372,Accelerate,1
13,389,Turn Right,1
13,389,Accelerate,1
13,405,Turn Right,1
13,406,Accelerate,1
13,423,Turn Right,1
13,439,Turn Right,1
13,455,Turn Right,1
13,472,Turn Right,1
13,488,Turn Right,1
13,506,Turn Right,1
13,522,Turn Right,1
13,539,Turn Right,1
13,556,Turn Right,1
13,572,Turn Right,1
13,589,Turn Right,1
13,606,Turn Right,1
13,621,Turn Right,1
13,639,Turn Right,1
13,656,Turn Right,1
13,673,Turn Right,1
13,689,Bullet Missed,1
13,690,Turn Right,1
13,705,Turn Right,1
13,723,Turn Right,1
13,739,Turn Right,1
13,756,Turn Right,1
13,773,Turn Right,1
13,790,Turn Right,1
13,806,Turn Right,1
13,822,Turn Right,1
13,840,Turn Right,1
13,855,Turn Right,1
13,874,Bullet Fired,1
13,888,Bullet Missed,1
13,923,Turn Left,1
13,939,Turn Left,1
13,956,Turn Left,1
13,973,Bullet Fired,1
13,973,Turn Left,1
13,988,Turn Left,1
14,005,Turn Left,1
14,021,Turn Left,1
14,039,Turn Left,1
14,056,Turn Left,1
14,073,Bullet Missed,1
14,074,Bullet Fired,1
14,074,Turn Left,1
14,089,Turn Left,1
14,106,Turn Left,1
14,123,Turn Left,1
14,138,Turn Left,1
14,156,Turn Left,1
14,173,Bullet Fired,1
14,273,Bullet Missed,1
14,274,Bullet Fired,1
14,372,Bullet Fired,1
14,422,Turn Left,1
14,439,Turn Left,1
14,456,Bullet Missed,1
14,457,Turn Left,1
14,473,Bullet Fired,1
14,473,Turn Left,1
14,490,Turn Left,1
14,505,Turn Left,1
14,522,Turn Left,1
